full_address,estimate_date,estimate_value,estimate_range,link
"28 Tuapapa Street, Johnsonville, Wellington",30/04/2012,$975K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/28-tuapapa-street/ggOr0
"62 Bould Street, Johnsonville, Wellington",25/10/2018,$745K,$705K - $785K,https://www.homes.co.nz/address/wellington/johnsonville/62-bould-street/QYq0V
"36 Sheridan Terrace, Johnsonville, Wellington",6/07/1999,$1.2M,$1.13M - $1.27M,https://www.homes.co.nz/address/wellington/johnsonville/36-sheridan-terrace/ZorMp
"131 Ohariu Road, Johnsonville, Wellington",30/04/2020,$1.16M,$1.08M - $1.24M,https://www.homes.co.nz/address/wellington/johnsonville/131-ohariu-road/4EYWl
"3 Kitchener Terrace, Johnsonville, Wellington",1/11/2018,$1.01M,$945K - $1.08M,https://www.homes.co.nz/address/wellington/johnsonville/3-kitchener-terrace/NeKA9
"18A Kipling Street, Johnsonville, Wellington",4/07/2000,$925K,$860K - $990K,https://www.homes.co.nz/address/wellington/johnsonville/18a-kipling-street/zO9QQ
"30A Hindmarsh Street, Johnsonville, Wellington",17/11/2015,$930K,$865K - $990K,https://www.homes.co.nz/address/wellington/johnsonville/30a-hindmarsh-street/ggonV
"10B Trafalgar Street, Johnsonville, Wellington",1/01/1970,$980K,$925K - $1.03M,https://www.homes.co.nz/address/wellington/johnsonville/10b-trafalgar-street/9YXYA
"84E Woodland Road, Johnsonville, Wellington",27/08/2007,$1.13M,$1.05M - $1.21M,https://www.homes.co.nz/address/wellington/johnsonville/84e-woodland-road/QRxQ4
"123 John Sims Drive, Johnsonville, Wellington",8/05/2012,$1.07M,$1M - $1.15M,https://www.homes.co.nz/address/wellington/johnsonville/123-john-sims-drive/Y2MOw
"26 Arapiko Street, Johnsonville, Wellington",4/09/2007,$920K,$855K - $980K,https://www.homes.co.nz/address/wellington/johnsonville/26-arapiko-street/0rqZn
"2 Mclintock Street, Johnsonville, Wellington",25/10/2018,$1.14M,$1.06M - $1.22M,https://www.homes.co.nz/address/wellington/johnsonville/2-mclintock-street/Y2GMM
"136 Broderick Road, Johnsonville, Wellington",3/09/2020,$935K,$870K - $1M,https://www.homes.co.nz/address/wellington/johnsonville/136-broderick-road/Ogk9R
"59 Cortina Avenue, Johnsonville, Wellington",30/10/2006,$1.22M,$1.14M - $1.31M,https://www.homes.co.nz/address/wellington/johnsonville/59-cortina-avenue/7EjXO
"1 Haumia Street, Johnsonville, Wellington",26/03/2011,$845K,$785K - $900K,https://www.homes.co.nz/address/wellington/johnsonville/1-haumia-street/vye4r
"29 Kipling Street, Johnsonville, Wellington",24/03/2009,$950K,$885K - $1.02M,https://www.homes.co.nz/address/wellington/johnsonville/29-kipling-street/NXOvg
"89 Fraser Avenue, Johnsonville, Wellington",1/01/1970,$900K,$840K - $965K,https://www.homes.co.nz/address/wellington/johnsonville/89-fraser-avenue/E08MM
"97 Fraser Avenue, Johnsonville, Wellington",7/11/1996,$900K,$840K - $965K,https://www.homes.co.nz/address/wellington/johnsonville/97-fraser-avenue/Mkj1n
"98 Fraser Avenue, Johnsonville, Wellington",1/01/1970,$1.1M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/johnsonville/98-fraser-avenue/4EbWV
"12 Hawtrey Terrace, Johnsonville, Wellington",3/07/2015,$1.02M,$945K - $1.09M,https://www.homes.co.nz/address/wellington/johnsonville/12-hawtrey-terrace/LDKa0
"16 Hawtrey Terrace, Johnsonville, Wellington",15/10/2020,$1.34M,$1.24M - $1.43M,https://www.homes.co.nz/address/wellington/johnsonville/16-hawtrey-terrace/zOPjB
"23 Monowai Road, Johnsonville, Wellington",1/01/1970,$970K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/23-monowai-road/nLwR9
"4 Monowai Road, Johnsonville, Wellington",17/03/2017,$880K,$820K - $940K,https://www.homes.co.nz/address/wellington/johnsonville/4-monowai-road/nLvgl
"11 Kitchener Terrace, Johnsonville, Wellington",1/01/1970,$1.16M,$1.08M - $1.24M,https://www.homes.co.nz/address/wellington/johnsonville/11-kitchener-terrace/vyo4P
"52 Ohariu Road, Johnsonville, Wellington",31/03/2011,$1.09M,$1.01M - $1.17M,https://www.homes.co.nz/address/wellington/johnsonville/52-ohariu-road/5EeEX
"132 Fraser Avenue, Johnsonville, Wellington",24/09/2013,$930K,$865K - $995K,https://www.homes.co.nz/address/wellington/johnsonville/132-fraser-avenue/ekWMJ
"11A Tralee Place, Johnsonville, Wellington",27/12/1998,$860K,$800K - $920K,https://www.homes.co.nz/address/wellington/johnsonville/11a-tralee-place/84Yrg
"18B Kipling Street, Johnsonville, Wellington",14/09/2011,$925K,$860K - $990K,https://www.homes.co.nz/address/wellington/johnsonville/18b-kipling-street/2gNG4
"3 Tolhurst Street, Johnsonville, Wellington",19/05/2003,$1.25M,$1.16M - $1.33M,https://www.homes.co.nz/address/wellington/johnsonville/3-tolhurst-street/AlLJn
"67 Mclintock Street, Johnsonville, Wellington",6/07/2016,$910K,$850K - $975K,https://www.homes.co.nz/address/wellington/johnsonville/67-mclintock-street/kkogw
"119 Ohariu Road, Johnsonville, Wellington",7/09/2017,$940K,$875K - $1.01M,https://www.homes.co.nz/address/wellington/johnsonville/119-ohariu-road/DLOoL
"44 Phillip Street, Johnsonville, Wellington",20/02/2019,$2M,$1.86M - $2.13M,https://www.homes.co.nz/address/wellington/johnsonville/44-phillip-street/DLvDr
"5 Cortina Avenue, Johnsonville, Wellington",11/01/2001,$925K,$860K - $990K,https://www.homes.co.nz/address/wellington/johnsonville/5-cortina-avenue/7Eb7M
"4 Plumer Street, Johnsonville, Wellington",13/02/2006,$1.16M,$1.08M - $1.24M,https://www.homes.co.nz/address/wellington/johnsonville/4-plumer-street/qkpk0
"7 Plumer Street, Johnsonville, Wellington",18/04/1996,$1M,$935K - $1.07M,https://www.homes.co.nz/address/wellington/johnsonville/7-plumer-street/zObgE
"10 Monowai Road, Johnsonville, Wellington",23/04/2021,$1.02M,$970K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/10-monowai-road/7EqvE
"15 Helston Road, Johnsonville, Wellington",21/04/2015,$1.1M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/johnsonville/15-helston-road/yb4Gb
"44 Bassett Road, Johnsonville, Wellington",1/01/1970,$985K,$920K - $1.06M,https://www.homes.co.nz/address/wellington/johnsonville/44-bassett-road/gg2LQ
"12 Stonefield Place, Johnsonville, Wellington",6/08/2008,$735K,$695K - $775K,https://www.homes.co.nz/address/wellington/johnsonville/12-stonefield-place/alPjA
"23 Sheridan Terrace, Johnsonville, Wellington",30/07/1996,$905K,$840K - $965K,https://www.homes.co.nz/address/wellington/johnsonville/23-sheridan-terrace/GkvOg
"1A Tralee Place, Johnsonville, Wellington",20/10/2008,$880K,$830K - $925K,https://www.homes.co.nz/address/wellington/johnsonville/1a-tralee-place/Og71n
"26B Burgess Road, Johnsonville, Wellington",8/08/2014,$885K,$835K - $935K,https://www.homes.co.nz/address/wellington/johnsonville/26b-burgess-road/ZoDO9
"46B Mclintock Street, Johnsonville, Wellington",24/04/2013,$1M,$930K - $1.07M,https://www.homes.co.nz/address/wellington/johnsonville/46b-mclintock-street/nLqJW
"32 Bathgate Street, Johnsonville, Wellington",29/10/2004,$1.08M,$1.01M - $1.16M,https://www.homes.co.nz/address/wellington/johnsonville/32-bathgate-street/rXaNg
"128 John Sims Drive, Johnsonville, Wellington",14/02/1997,$1.06M,$990K - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/128-john-sims-drive/9YPwo
"24 Arapiko Street, Johnsonville, Wellington",8/03/2007,$900K,$840K - $965K,https://www.homes.co.nz/address/wellington/johnsonville/24-arapiko-street/rXMoR
"65 Truscott Avenue, Johnsonville, Wellington",2/08/1996,$1.11M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/johnsonville/65-truscott-avenue/BlOOj
"81 Broderick Road, Johnsonville, Wellington",1/01/1970,$915K,$850K - $975K,https://www.homes.co.nz/address/wellington/johnsonville/81-broderick-road/kk25P
"9 Glenamoy Crescent, Johnsonville, Wellington",10/02/2004,$1.06M,$985K - $1.13M,https://www.homes.co.nz/address/wellington/johnsonville/9-glenamoy-crescent/DLjML
"29 Fisher Street, Johnsonville, Wellington",19/10/2017,$1.21M,$1.13M - $1.29M,https://www.homes.co.nz/address/wellington/johnsonville/29-fisher-street/ROJj1
"58 Kipling Street, Johnsonville, Wellington",2/06/2009,$970K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/58-kipling-street/kknzl
"95 Fraser Avenue, Johnsonville, Wellington",1/01/1970,$920K,$855K - $980K,https://www.homes.co.nz/address/wellington/johnsonville/95-fraser-avenue/ZoZkw
"11 Chesterton Street, Johnsonville, Wellington",11/06/2010,$1.03M,$960K - $1.11M,https://www.homes.co.nz/address/wellington/johnsonville/11-chesterton-street/pDgWV
"3 Saville Row, Johnsonville, Wellington",7/02/2014,$925K,$860K - $990K,https://www.homes.co.nz/address/wellington/johnsonville/3-saville-row/Y2kB5
"12 Hindmarsh Street, Johnsonville, Wellington",1/01/1970,$910K,$850K - $975K,https://www.homes.co.nz/address/wellington/johnsonville/12-hindmarsh-street/kkZan
"54 Middleton Road, Johnsonville, Wellington",27/03/2001,$1.22M,$1.14M - $1.31M,https://www.homes.co.nz/address/wellington/johnsonville/54-middleton-road/ggpR2
"33 Erris Street, Johnsonville, Wellington",4/04/2007,$1.08M,$1.01M - $1.16M,https://www.homes.co.nz/address/wellington/johnsonville/33-erris-street/0r2ZR
"9 Chesterton Street, Johnsonville, Wellington",9/08/2012,$1.19M,$1.11M - $1.27M,https://www.homes.co.nz/address/wellington/johnsonville/9-chesterton-street/wxLJ9
"9 Monowai Road, Johnsonville, Wellington",15/02/2011,$1.1M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/johnsonville/9-monowai-road/Al8ky
"27A Elliott Street, Johnsonville, Wellington",19/05/2003,$1.03M,$955K - $1.1M,https://www.homes.co.nz/address/wellington/johnsonville/27a-elliott-street/DLzar
"3A Stephen Street, Johnsonville, Wellington",1/01/1970,$820K,$765K - $880K,https://www.homes.co.nz/address/wellington/johnsonville/3a-stephen-street/7E0BD
"56A Bannister Avenue, Johnsonville, Wellington",1/01/1970,$760K,$710K - $815K,https://www.homes.co.nz/address/wellington/johnsonville/56a-bannister-avenue/0r5qJ
"19A Bassett Road, Johnsonville, Wellington",28/09/2017,$975K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/19a-bassett-road/lXbKb
"46B Cortina Avenue, Johnsonville, Wellington",1/03/2004,$805K,$760K - $850K,https://www.homes.co.nz/address/wellington/johnsonville/46b-cortina-avenue/MkA04
"4B Hollies Crescent, Johnsonville, Wellington",20/10/2010,$885K,$835K - $930K,https://www.homes.co.nz/address/wellington/johnsonville/4b-hollies-crescent/j7Owz
"1/132 Ironside Road, Johnsonville, Wellington",1/01/1970,$675K,$640K - $715K,https://www.homes.co.nz/address/wellington/johnsonville/1-132-ironside-road/zOGqB
"13 Tolhurst Street, Johnsonville, Wellington",16/07/2013,$1.06M,$985K - $1.13M,https://www.homes.co.nz/address/wellington/johnsonville/13-tolhurst-street/Blbx5
"63 Erris Street, Johnsonville, Wellington",4/11/1999,$1.09M,$1.01M - $1.16M,https://www.homes.co.nz/address/wellington/johnsonville/63-erris-street/E047G
"137 Ohariu Road, Johnsonville, Wellington",1/01/1970,$960K,$895K - $1.03M,https://www.homes.co.nz/address/wellington/johnsonville/137-ohariu-road/qkAex
"14 Woodland Road, Johnsonville, Wellington",27/10/2016,$1.1M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/johnsonville/14-woodland-road/7Eg4O
"17 Malaghan Grove, Johnsonville, Wellington",17/11/2005,$1.04M,$965K - $1.11M,https://www.homes.co.nz/address/wellington/johnsonville/17-malaghan-grove/MkBMK
"20 Erris Street, Johnsonville, Wellington",28/06/2011,$1.19M,$1.11M - $1.28M,https://www.homes.co.nz/address/wellington/johnsonville/20-erris-street/qkgzD
"36 Phillip Street, Johnsonville, Wellington",1/01/1970,$1.19M,$1.11M - $1.27M,https://www.homes.co.nz/address/wellington/johnsonville/36-phillip-street/Y2We5
"5 Erris Street, Johnsonville, Wellington",18/02/2020,$990K,$920K - $1.06M,https://www.homes.co.nz/address/wellington/johnsonville/5-erris-street/2EzD8
"68 Cortina Avenue, Johnsonville, Wellington",1/01/1970,$1.03M,$960K - $1.1M,https://www.homes.co.nz/address/wellington/johnsonville/68-cortina-avenue/rXgjR
"13 Stephen Street, Johnsonville, Wellington",1/01/1970,$895K,$835K - $960K,https://www.homes.co.nz/address/wellington/johnsonville/13-stephen-street/Pab5v
"3 Kipling Street, Johnsonville, Wellington",28/06/1999,$915K,$855K - $980K,https://www.homes.co.nz/address/wellington/johnsonville/3-kipling-street/9YWk9
"6 Rudyard Crescent, Johnsonville, Wellington",5/08/2015,$725K,$675K - $775K,https://www.homes.co.nz/address/wellington/johnsonville/6-rudyard-crescent/LD94o
"87 Moorefield Road, Johnsonville, Wellington",26/03/2016,$1.08M,$1.01M - $1.16M,https://www.homes.co.nz/address/wellington/johnsonville/87-moorefield-road/84GxM
"10 Angell Street, Johnsonville, Wellington",1/01/1970,$975K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/10-angell-street/zOP9E
"13 Hawtrey Terrace, Johnsonville, Wellington",11/03/2016,$980K,$910K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/13-hawtrey-terrace/0rvzG
"36 Burgess Road, Johnsonville, Wellington",12/06/2007,$815K,$760K - $875K,https://www.homes.co.nz/address/wellington/johnsonville/36-burgess-road/OgMRJ
"6 Middleton Road, Johnsonville, Wellington",1/01/1970,$990K,$920K - $1.06M,https://www.homes.co.nz/address/wellington/johnsonville/6-middleton-road/wxa7Z
"22 Fraser Avenue, Johnsonville, Wellington",1/05/2014,$1.11M,$1.03M - $1.19M,https://www.homes.co.nz/address/wellington/johnsonville/22-fraser-avenue/2EMD4
"61 Middleton Road, Johnsonville, Wellington",1/02/2009,$925K,$860K - $990K,https://www.homes.co.nz/address/wellington/johnsonville/61-middleton-road/vy82K
"51A Dominion Park Street, Johnsonville, Wellington",13/04/2021,$955K,$890K - $1.02M,https://www.homes.co.nz/address/wellington/johnsonville/51a-dominion-park-street/4ExVM
"49 Hindmarsh Street, Johnsonville, Wellington",1/11/2007,$1.06M,$985K - $1.13M,https://www.homes.co.nz/address/wellington/johnsonville/49-hindmarsh-street/AlvrD
"63A Frankmoore Avenue, Johnsonville, Wellington",28/09/2011,$960K,$895K - $1.03M,https://www.homes.co.nz/address/wellington/johnsonville/63a-frankmoore-avenue/zOaez
"1/29 Truscott Avenue, Johnsonville, Wellington",15/06/2005,$735K,$695K - $775K,https://www.homes.co.nz/address/wellington/johnsonville/1-29-truscott-avenue/qkLL7
"57B Cortina Avenue, Johnsonville, Wellington",1/01/1970,$780K,$740K - $825K,https://www.homes.co.nz/address/wellington/johnsonville/57b-cortina-avenue/84k5r
"107C Fraser Avenue, Johnsonville, Wellington",21/10/2018,$750K,$710K - $790K,https://www.homes.co.nz/address/wellington/johnsonville/107c-fraser-avenue/JLpqe
"21 Mclintock Street, Johnsonville, Wellington",24/03/2001,$1.15M,$1.07M - $1.23M,https://www.homes.co.nz/address/wellington/johnsonville/21-mclintock-street/lXynE
"3 Meadowcroft Grove, Johnsonville, Wellington",9/11/2000,$1.07M,$995K - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/3-meadowcroft-grove/ekxW2
"115 Ironside Road, Johnsonville, Wellington",13/01/2005,$720K,$670K - $770K,https://www.homes.co.nz/address/wellington/johnsonville/115-ironside-road/BlkP5
"19 Ironside Road, Johnsonville, Wellington",7/05/2008,$855K,$795K - $915K,https://www.homes.co.nz/address/wellington/johnsonville/19-ironside-road/kk4zW
"20 Earp Street, Johnsonville, Wellington",28/06/2019,$1.32M,$1.23M - $1.42M,https://www.homes.co.nz/address/wellington/johnsonville/20-earp-street/ek4Y7
"26 Frankmoore Avenue, Johnsonville, Wellington",22/03/2019,$1.7M,$1.58M - $1.82M,https://www.homes.co.nz/address/wellington/johnsonville/26-frankmoore-avenue/MkNeY
"45 Woodland Road, Johnsonville, Wellington",27/01/2021,$1.07M,$1M - $1.13M,https://www.homes.co.nz/address/wellington/johnsonville/45-woodland-road/o05qr
"11 Atua Street, Johnsonville, Wellington",17/03/2021,$1.31M,$1.24M - $1.37M,https://www.homes.co.nz/address/wellington/johnsonville/11-atua-street/ggWYK
"12 Stephen Street, Johnsonville, Wellington",18/12/2018,$1.04M,$970K - $1.11M,https://www.homes.co.nz/address/wellington/johnsonville/12-stephen-street/K0bDn
"18 Haumia Street, Johnsonville, Wellington",20/03/2009,$1.07M,$990K - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/18-haumia-street/vyE20
"24 Kipling Street, Johnsonville, Wellington",1/01/1970,$970K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/24-kipling-street/rXQ81
"34 Fisher Street, Johnsonville, Wellington",19/03/2014,$995K,$925K - $1.06M,https://www.homes.co.nz/address/wellington/johnsonville/34-fisher-street/E0OlO
"51 Kipling Street, Johnsonville, Wellington",13/06/1998,$1.14M,$1.06M - $1.22M,https://www.homes.co.nz/address/wellington/johnsonville/51-kipling-street/pDqZV
"63 Fraser Avenue, Johnsonville, Wellington",1/01/1970,$830K,$770K - $885K,https://www.homes.co.nz/address/wellington/johnsonville/63-fraser-avenue/0rMP9
"9 Radnall Way, Johnsonville, Wellington",13/11/2020,$930K,$865K - $995K,https://www.homes.co.nz/address/wellington/johnsonville/9-radnall-way/pDlAa
"16 Trafalgar Street, Johnsonville, Wellington",25/01/2021,$945K,$880K - $1M,https://www.homes.co.nz/address/wellington/johnsonville/16-trafalgar-street/JLeWe
"5 Morgan Street, Johnsonville, Wellington",20/04/2012,$920K,$855K - $985K,https://www.homes.co.nz/address/wellington/johnsonville/5-morgan-street/VaN9y
"29 Dominion Park Street, Johnsonville, Wellington",1/01/1970,$805K,$750K - $860K,https://www.homes.co.nz/address/wellington/johnsonville/29-dominion-park-street/alOQe
"50 Tarawera Road, Johnsonville, Wellington",24/03/2007,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/johnsonville/50-tarawera-road/rX2B7
"132 Broderick Road, Johnsonville, Wellington",12/04/2006,$935K,$870K - $1M,https://www.homes.co.nz/address/wellington/johnsonville/132-broderick-road/GkXkX
"31 Bassett Road, Johnsonville, Wellington",1/01/1970,$1.01M,$945K - $1.08M,https://www.homes.co.nz/address/wellington/johnsonville/31-bassett-road/15xJp
"4 Ohariu Road, Johnsonville, Wellington",1/01/1970,$915K,$855K - $980K,https://www.homes.co.nz/address/wellington/johnsonville/4-ohariu-road/ROR8Z
"101 John Sims Drive, Johnsonville, Wellington",1/01/1970,$1.32M,$1.23M - $1.41M,https://www.homes.co.nz/address/wellington/johnsonville/101-john-sims-drive/bL0zb
"125 Ironside Road, Johnsonville, Wellington",27/05/2013,$1.12M,$1.04M - $1.2M,https://www.homes.co.nz/address/wellington/johnsonville/125-ironside-road/lXxVb
"148 Broderick Road, Johnsonville, Wellington",3/12/2015,$1.44M,$1.34M - $1.54M,https://www.homes.co.nz/address/wellington/johnsonville/148-broderick-road/kW8ew
"29 Cortina Avenue, Johnsonville, Wellington",26/02/2012,$1M,$930K - $1.07M,https://www.homes.co.nz/address/wellington/johnsonville/29-cortina-avenue/jDjXD
"122 Moorefield Road, Johnsonville, Wellington",12/09/2002,$865K,$805K - $925K,https://www.homes.co.nz/address/wellington/johnsonville/122-moorefield-road/bLy9k
