full_address,estimate_date,estimate_value,estimate_range,link
"40 Bosun Terrace, Whitby, Porirua",15/02/1984,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/40-bosun-terrace/9Lnro
"6 Bowline Place, Whitby, Porirua",1/01/1970,$890K,$840K - $940K,https://www.homes.co.nz/address/porirua/whitby/6-bowline-place/R751q
"25 Discovery Drive, Whitby, Porirua",11/02/2021,$885K,$840K - $925K,https://www.homes.co.nz/address/porirua/whitby/25-discovery-drive/NqpWn
"63 Discovery Drive, Whitby, Porirua",29/07/2020,$985K,$930K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/63-discovery-drive/kWG7O
"34 Hicks Close, Whitby, Porirua",19/04/2001,$1.13M,$1.06M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/34-hicks-close/8XzVG
"82 Leeward Drive, Whitby, Porirua",26/04/1988,$1.03M,$970K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/82-leeward-drive/npazN
"1 Longitude Place, Whitby, Porirua",14/08/2015,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/1-longitude-place/ZNK7L
"29 Spinnaker Drive, Whitby, Porirua",10/10/2019,$890K,$840K - $935K,https://www.homes.co.nz/address/porirua/whitby/29-spinnaker-drive/EqlaQ
"84 Spinnaker Drive, Whitby, Porirua",8/07/1997,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/84-spinnaker-drive/gpVKD
"5 Staysail Place, Whitby, Porirua",19/04/2010,$860K,$810K - $905K,https://www.homes.co.nz/address/porirua/whitby/5-staysail-place/9gr8b
"17 Stemhead Lane, Whitby, Porirua",25/01/1984,$935K,$885K - $985K,https://www.homes.co.nz/address/porirua/whitby/17-stemhead-lane/rpLB8
"3 The Pier, Whitby, Porirua",10/04/2007,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/porirua/whitby/3-the-pier/kGZkv
"106 Endeavour Drive, Whitby, Porirua",10/11/2014,$1.32M,$1.25M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/106-endeavour-drive/Ek2Lw
"1 Canary Way, Whitby, Porirua",28/01/2020,$1.65M,$1.56M - $1.74M,https://www.homes.co.nz/address/porirua/whitby/1-canary-way/4B9zl
"1 Young Nicks Lane, Whitby, Porirua",15/05/2015,$1.92M,$1.81M - $2.03M,https://www.homes.co.nz/address/porirua/whitby/1-young-nicks-lane/MwGke
"18 The Masthead, Whitby, Porirua",25/03/2009,$1.2M,$1.13M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/18-the-masthead/OP8qj
"34 Molyneux Close, Whitby, Porirua",14/10/1996,$1.68M,$1.59M - $1.77M,https://www.homes.co.nz/address/porirua/whitby/34-molyneux-close/vZbr0
"40 Sailmaker Close, Whitby, Porirua",1/01/1970,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/40-sailmaker-close/44zgk
"24 Sailmaker Close, Whitby, Porirua",5/06/2019,$1.32M,$1.25M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/24-sailmaker-close/rjG0g
"4 Hicks Close, Whitby, Porirua",30/01/2016,$875K,$825K - $925K,https://www.homes.co.nz/address/porirua/whitby/4-hicks-close/5YOpX
"2 Latitude Close, Whitby, Porirua",16/04/2004,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/2-latitude-close/8Xzog
"49 Leeward Drive, Whitby, Porirua",15/03/2006,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/49-leeward-drive/pKGQ5
"23 Longitude Place, Whitby, Porirua",6/11/2017,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/23-longitude-place/K85YQ
"32 Shackle Lane, Whitby, Porirua",21/04/2021,$1.36M,$1.3M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/32-shackle-lane/yYZze
"3 Shackle Lane, Whitby, Porirua",28/05/2018,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/3-shackle-lane/rp7v7
"8 Spinnaker Drive, Whitby, Porirua",8/06/2006,$1.21M,$1.15M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/8-spinnaker-drive/ZN9Pv
"47 The Crowsnest, Whitby, Porirua",24/04/2015,$1.83M,$1.73M - $1.94M,https://www.homes.co.nz/address/porirua/whitby/47-the-crowsnest/0k5KJ
"20 The Mainsail, Whitby, Porirua",30/01/2005,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/20-the-mainsail/lbyZ9
"14 The Sounding, Whitby, Porirua",8/05/2021,$835K,$805K - $855K,https://www.homes.co.nz/address/porirua/whitby/14-the-sounding/5r04a
"22 Woolwich Close, Whitby, Porirua",10/05/2012,$895K,$845K - $945K,https://www.homes.co.nz/address/porirua/whitby/22-woolwich-close/WegKq
"24 Transom Close, Whitby, Porirua",27/02/2017,$935K,$880K - $985K,https://www.homes.co.nz/address/porirua/whitby/24-transom-close/7ky2V
"6 Abbey Way, Whitby, Porirua",2/07/2020,$730K,$690K - $770K,https://www.homes.co.nz/address/porirua/whitby/6-abbey-way/eZw52
"5 Botany Lane, Whitby, Porirua",19/09/2005,$990K,$955K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/5-botany-lane/xKWDz
"8 Polestar Lane, Whitby, Porirua",16/02/2016,$1.14M,$1.08M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/8-polestar-lane/4jLYl
"26 Flotilla Place, Whitby, Porirua",6/04/2012,$1.41M,$1.33M - $1.49M,https://www.homes.co.nz/address/porirua/whitby/26-flotilla-place/JOG02
"13 Leadline Place, Whitby, Porirua",21/05/2021,$1.77M,$1.71M - $1.8M,https://www.homes.co.nz/address/porirua/whitby/13-leadline-place/R7gEg
"50 Staithes Drive North, Whitby, Porirua",13/05/2017,$1.05M,$990K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/50-staithes-drive-north/OoKoN
"55 Albatross Close, Whitby, Porirua",5/03/2005,$895K,$845K - $945K,https://www.homes.co.nz/address/porirua/whitby/55-albatross-close/bxaKl
"45 Albatross Close, Whitby, Porirua",25/07/2018,$935K,$885K - $985K,https://www.homes.co.nz/address/porirua/whitby/45-albatross-close/VA5yD
"81 Discovery Drive, Whitby, Porirua",17/03/2001,$980K,$925K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/81-discovery-drive/jGbqx
"118 Discovery Drive, Whitby, Porirua",2/07/2013,$980K,$925K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/118-discovery-drive/WeVXK
"33 Spyglass Lane, Whitby, Porirua",30/08/2012,$1.1M,$1.04M - $1.16M,https://www.homes.co.nz/address/porirua/whitby/33-spyglass-lane/5YOEM
"8 Picketboat Lane, Whitby, Porirua",16/09/2012,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/8-picketboat-lane/05X8J
"51 Saunders Close, Whitby, Porirua",25/06/2019,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/51-saunders-close/lp8Lx
"32 Samwell Drive, Whitby, Porirua",24/11/1998,$1.17M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/32-samwell-drive/lb0bZ
"52 Samwell Drive, Whitby, Porirua",13/01/1997,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/52-samwell-drive/2ARg7
"3 Samwell Drive, Whitby, Porirua",26/03/2011,$1.21M,$1.14M - $1.27M,https://www.homes.co.nz/address/porirua/whitby/3-samwell-drive/ppjQO
"31 James Cook Drive, Whitby, Porirua",12/07/2014,$865K,$815K - $910K,https://www.homes.co.nz/address/porirua/whitby/31-james-cook-drive/kpBNp
"38 Bosun Terrace, Whitby, Porirua",4/11/1983,$1.22M,$1.15M - $1.29M,https://www.homes.co.nz/address/porirua/whitby/38-bosun-terrace/WegXW
"39 Cleat Street, Whitby, Porirua",24/07/1992,$855K,$810K - $905K,https://www.homes.co.nz/address/porirua/whitby/39-cleat-street/npaOW
"4 Ensign Lane, Whitby, Porirua",13/07/1994,$735K,$720K - $750K,https://www.homes.co.nz/address/porirua/whitby/4-ensign-lane/9goqQ
"103 Leeward Drive, Whitby, Porirua",25/09/2001,$965K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/103-leeward-drive/YegQa
"18 Mercury Way, Whitby, Porirua",20/11/1999,$1.06M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/18-mercury-way/KAY1L
"8 Mizzen Place, Whitby, Porirua",2/12/2005,$970K,$915K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/8-mizzen-place/9goNK
"70 Omapere Street, Whitby, Porirua",7/10/2020,$780K,$735K - $825K,https://www.homes.co.nz/address/porirua/whitby/70-omapere-street/ejaDW
"26 Spinnaker Drive, Whitby, Porirua",26/05/2021,$1.07M,$1.04M - $1.09M,https://www.homes.co.nz/address/porirua/whitby/26-spinnaker-drive/OoKzX
"4 Staithes Drive North, Whitby, Porirua",24/06/2006,$915K,$865K - $970K,https://www.homes.co.nz/address/porirua/whitby/4-staithes-drive-north/EqKNx
"23 Stemhead Lane, Whitby, Porirua",1/01/1970,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/23-stemhead-lane/bZN4k
"13 The Crowsnest, Whitby, Porirua",29/05/2005,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/porirua/whitby/13-the-crowsnest/OPDoN
"6 Endeavour Drive, Whitby, Porirua",23/11/2009,$1.35M,$1.28M - $1.43M,https://www.homes.co.nz/address/porirua/whitby/6-endeavour-drive/2A8Q7
"17 Endeavour Drive, Whitby, Porirua",4/11/2018,$1.42M,$1.34M - $1.49M,https://www.homes.co.nz/address/porirua/whitby/17-endeavour-drive/q5Yea
"31 Endeavour Drive, Whitby, Porirua",3/10/2006,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/porirua/whitby/31-endeavour-drive/lpow9
"37 Staithes Drive North, Whitby, Porirua",17/02/2012,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/37-staithes-drive-north/vZw40
"8 Madeira Close, Whitby, Porirua",12/12/2014,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/porirua/whitby/8-madeira-close/1XR7Q
"12 Moonraker Place, Whitby, Porirua",22/08/2011,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/12-moonraker-place/V1XBD
"12 Spritsail Place, Whitby, Porirua",18/07/2019,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/12-spritsail-place/KwAjE
"33 Pacific View, Whitby, Porirua",27/08/2014,$345K,$325K - $365K,https://www.homes.co.nz/address/porirua/whitby/33-pacific-view/YwO8M
"26 Pacific View, Whitby, Porirua",10/03/2016,$275K,$265K - $285K,https://www.homes.co.nz/address/porirua/whitby/26-pacific-view/bxV4y
"66 Albatross Close, Whitby, Porirua",1/01/1970,$870K,$820K - $915K,https://www.homes.co.nz/address/porirua/whitby/66-albatross-close/Eql7x
"15 The Masthead, Whitby, Porirua",31/10/1998,$1.32M,$1.24M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/15-the-masthead/wBRWZ
"67 The Masthead, Whitby, Porirua",23/06/2016,$1.46M,$1.38M - $1.54M,https://www.homes.co.nz/address/porirua/whitby/67-the-masthead/XlEGJ
"50 Spyglass Lane, Whitby, Porirua",19/05/2006,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/50-spyglass-lane/8X00Z
"52 Sailmaker Close, Whitby, Porirua",30/08/2011,$1.16M,$1.1M - $1.23M,https://www.homes.co.nz/address/porirua/whitby/52-sailmaker-close/q5r2x
"50 Samwell Drive, Whitby, Porirua",26/07/2012,$1.32M,$1.24M - $1.39M,https://www.homes.co.nz/address/porirua/whitby/50-samwell-drive/DYq2M
"27 Samwell Drive, Whitby, Porirua",13/05/1997,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/porirua/whitby/27-samwell-drive/X9j70
"1 Ayton Drive, Whitby, Porirua",17/11/1998,$1.02M,$970K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/1-ayton-drive/L4EeV
"4 Bight Place, Whitby, Porirua",9/04/2021,$845K,$815K - $870K,https://www.homes.co.nz/address/porirua/whitby/4-bight-place/L4EbJ
"12 Carvel Lane, Whitby, Porirua",2/05/2001,$840K,$795K - $885K,https://www.homes.co.nz/address/porirua/whitby/12-carvel-lane/YeMGy
"31 Exploration Way, Whitby, Porirua",9/12/2020,$1.03M,$970K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/31-exploration-way/jpxg5
"7 Hicks Close, Whitby, Porirua",16/03/2011,$840K,$795K - $885K,https://www.homes.co.nz/address/porirua/whitby/7-hicks-close/DYEQw
"10 Latitude Close, Whitby, Porirua",16/10/2004,$1.1M,$1.04M - $1.16M,https://www.homes.co.nz/address/porirua/whitby/10-latitude-close/OP88j
"8 Leeward Drive, Whitby, Porirua",15/05/1998,$1.34M,$1.26M - $1.41M,https://www.homes.co.nz/address/porirua/whitby/8-leeward-drive/npaeM
"17 Mercury Way, Whitby, Porirua",20/06/1988,$1.22M,$1.15M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/17-mercury-way/gZwpB
"72 Omapere Street, Whitby, Porirua",4/11/2019,$885K,$835K - $935K,https://www.homes.co.nz/address/porirua/whitby/72-omapere-street/ZeM0v
"7B Parkinson Close, Whitby, Porirua",19/01/2018,$675K,$660K - $690K,https://www.homes.co.nz/address/porirua/whitby/7b-parkinson-close/kGJxl
"5 Postgate Drive, Whitby, Porirua",17/02/2011,$1.22M,$1.16M - $1.29M,https://www.homes.co.nz/address/porirua/whitby/5-postgate-drive/qM1ga
"20 Solander Place, Whitby, Porirua",28/10/2019,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/20-solander-place/VA89l
"14 The Bollard, Whitby, Porirua",2/06/2016,$815K,$770K - $865K,https://www.homes.co.nz/address/porirua/whitby/14-the-bollard/wBRvr
"8 Woolwich Close, Whitby, Porirua",21/05/2014,$880K,$830K - $925K,https://www.homes.co.nz/address/porirua/whitby/8-woolwich-close/OoazX
"11 Venus Place, Whitby, Porirua",13/11/2001,$925K,$875K - $980K,https://www.homes.co.nz/address/porirua/whitby/11-venus-place/opbM5
"31 Thimble Lane, Whitby, Porirua",1/08/2018,$820K,$775K - $865K,https://www.homes.co.nz/address/porirua/whitby/31-thimble-lane/rj9WD
"13 Resolution Drive, Whitby, Porirua",11/10/2011,$1.34M,$1.27M - $1.42M,https://www.homes.co.nz/address/porirua/whitby/13-resolution-drive/nKzpN
"33 The Masthead, Whitby, Porirua",21/12/2012,$1.57M,$1.49M - $1.66M,https://www.homes.co.nz/address/porirua/whitby/33-the-masthead/jGbnM
"24 Ships Cove, Whitby, Porirua",2/09/2013,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/porirua/whitby/24-ships-cove/rjVe8
"7 Banks Boulevard, Whitby, Porirua",3/09/2020,$1.06M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/7-banks-boulevard/9gDA9
"7 Bowsprit Way, Whitby, Porirua",24/12/2008,$1.2M,$1.14M - $1.27M,https://www.homes.co.nz/address/porirua/whitby/7-bowsprit-way/oKxW5
"5 The Topdeck, Whitby, Porirua",5/12/2007,$1.38M,$1.3M - $1.46M,https://www.homes.co.nz/address/porirua/whitby/5-the-topdeck/1aOLR
"25 The Masthead, Whitby, Porirua",21/02/2002,$1.37M,$1.29M - $1.44M,https://www.homes.co.nz/address/porirua/whitby/25-the-masthead/NaKel
"44 Spyglass Lane, Whitby, Porirua",10/10/2001,$1.24M,$1.17M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/44-spyglass-lane/0MyLG
"7 Musket Lane, Whitby, Porirua",10/11/2014,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/7-musket-lane/rjag7
"69 Joseph Banks Drive, Whitby, Porirua",24/10/2017,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/69-joseph-banks-drive/R7wqx
"41 James Cook Drive, Whitby, Porirua",28/03/2018,$1.17M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/41-james-cook-drive/kGZ7l
"107 Ayton Drive, Whitby, Porirua",13/10/2011,$1.17M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/107-ayton-drive/8Xzbn
"25 Ayton Drive, Whitby, Porirua",11/12/2008,$1.05M,$990K - $1.1M,https://www.homes.co.nz/address/porirua/whitby/25-ayton-drive/7oNxN
"11 Ayton Drive, Whitby, Porirua",27/03/2005,$900K,$850K - $950K,https://www.homes.co.nz/address/porirua/whitby/11-ayton-drive/OxPrJ
"7 Cleat Street, Whitby, Porirua",10/05/2010,$980K,$925K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/7-cleat-street/RGlkq
"48 Hicks Close, Whitby, Porirua",8/03/2012,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/48-hicks-close/RGvJq
"1 Luff Place, Whitby, Porirua",24/03/2012,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/1-luff-place/QAqQV
"5 Omapere Street, Whitby, Porirua",23/03/1987,$825K,$780K - $875K,https://www.homes.co.nz/address/porirua/whitby/5-omapere-street/AOjWX
"6 Ration Lane, Whitby, Porirua",12/11/2001,$1.16M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/6-ration-lane/K8V9G
"85 Spinnaker Drive, Whitby",27/06/2021,$995K,$940K - $1.05M,https://www.homes.co.nz/address/porirua/whitby/85-spinnaker-drive/1XaPw
"4 Spinnaker Drive, Whitby, Porirua",30/04/1986,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/4-spinnaker-drive/K8eDx
"30 Staithes Drive North, Whitby, Porirua",28/02/1996,$855K,$805K - $900K,https://www.homes.co.nz/address/porirua/whitby/30-staithes-drive-north/RGlYY
"213 Staithes Drive South, Whitby, Porirua",10/02/1998,$850K,$805K - $895K,https://www.homes.co.nz/address/porirua/whitby/213-staithes-drive-south/eZG8K
"23 Staysail Place, Whitby, Porirua",1/01/1970,$825K,$780K - $870K,https://www.homes.co.nz/address/porirua/whitby/23-staysail-place/OoaGR
"3 The Bollard, Whitby, Porirua",1/01/1970,$855K,$805K - $900K,https://www.homes.co.nz/address/porirua/whitby/3-the-bollard/kpYlA
"6 The Crowsnest, Whitby, Porirua",1/01/1970,$895K,$845K - $945K,https://www.homes.co.nz/address/porirua/whitby/6-the-crowsnest/OoKWw
"7 The Sounding, Whitby, Porirua",6/04/2019,$885K,$835K - $935K,https://www.homes.co.nz/address/porirua/whitby/7-the-sounding/0MWAR
"7 Endeavour Drive, Whitby, Porirua",18/05/2008,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/porirua/whitby/7-endeavour-drive/0MnXQ
"74 Spyglass Lane, Whitby, Porirua",1/06/2021,$450K,$440K - $455K,https://www.homes.co.nz/address/porirua/whitby/74-spyglass-lane/gjpA9
"2 Banks Boulevard, Whitby, Porirua",3/12/2015,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/2-banks-boulevard/WAaZk
"26 Leadline Place, Whitby, Porirua",25/01/2018,$1.5M,$1.41M - $1.58M,https://www.homes.co.nz/address/porirua/whitby/26-leadline-place/oyKeb
"2 Seagull Place, Whitby, Porirua",27/12/2011,$850K,$805K - $895K,https://www.homes.co.nz/address/porirua/whitby/2-seagull-place/qpbRM
"16 The Masthead, Whitby, Porirua",18/02/2011,$1.19M,$1.12M - $1.25M,https://www.homes.co.nz/address/porirua/whitby/16-the-masthead/K8VLk
"16 Spyglass Lane, Whitby, Porirua",18/02/2010,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/16-spyglass-lane/WalWk
"24 Spyglass Lane, Whitby, Porirua",7/09/2017,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/24-spyglass-lane/0MWZn
"18 Portage Place, Whitby, Porirua",10/02/2016,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/18-portage-place/qp8ng
"55 Samwell Drive, Whitby, Porirua",30/07/2017,$1.38M,$1.31M - $1.46M,https://www.homes.co.nz/address/porirua/whitby/55-samwell-drive/YeXyP
"2 Gybe Place, Whitby, Porirua",4/09/2000,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/2-gybe-place/oKAOQ
"85 Ayton Drive, Whitby, Porirua",23/11/2005,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/85-ayton-drive/MYJYB
"2 Bobstay Lane, Whitby, Porirua",17/05/2006,$765K,$725K - $810K,https://www.homes.co.nz/address/porirua/whitby/2-bobstay-lane/kGjJn
"4 Cabin Lane, Whitby, Porirua",3/01/2003,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/4-cabin-lane/8Yy8M
"8 Cleat Street, Whitby, Porirua",1/01/1970,$960K,$905K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/8-cleat-street/0MnpN
"8 Ensign Lane, Whitby, Porirua",21/11/2019,$1.05M,$990K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/8-ensign-lane/1RnJp
"6 Leeward Drive, Whitby, Porirua",17/09/2001,$1.22M,$1.16M - $1.29M,https://www.homes.co.nz/address/porirua/whitby/6-leeward-drive/8Yyy7
"19 Mercury Way, Whitby, Porirua",4/04/2019,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/19-mercury-way/YeRBn
"28 Mercury Way, Whitby, Porirua",21/03/2011,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/28-mercury-way/z2bvR
"96 Omapere Street, Whitby, Porirua",15/09/2005,$915K,$865K - $965K,https://www.homes.co.nz/address/porirua/whitby/96-omapere-street/JAMAq
"53 Omapere Street, Whitby, Porirua",1/01/1970,$915K,$865K - $965K,https://www.homes.co.nz/address/porirua/whitby/53-omapere-street/oponB
"21 Postgate Drive, Whitby, Porirua",21/04/2016,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/21-postgate-drive/YeRQy
"11 Solander Place, Whitby, Porirua",14/12/2017,$870K,$820K - $920K,https://www.homes.co.nz/address/porirua/whitby/11-solander-place/xK1pP
"28 The Quarterdeck, Whitby, Porirua",20/04/2019,$995K,$940K - $1.05M,https://www.homes.co.nz/address/porirua/whitby/28-the-quarterdeck/MGlk4
"66 Leeward Drive, Whitby, Porirua",14/12/2011,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/66-leeward-drive/Nqpkl
"3 Madeira Close, Whitby, Porirua",13/01/2017,$1.32M,$1.25M - $1.4M,https://www.homes.co.nz/address/porirua/whitby/3-madeira-close/8yNVj
"70 Staithes Drive North, Whitby, Porirua",25/10/2012,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/70-staithes-drive-north/EqYQQ
"136 Endeavour Drive, Whitby, Porirua",29/04/2015,$1.4M,$1.32M - $1.48M,https://www.homes.co.nz/address/porirua/whitby/136-endeavour-drive/B48E8
"30 Albatross Close, Whitby, Porirua",2/05/2002,$1.04M,$980K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/30-albatross-close/K8Q2q
"57A Albatross Close, Whitby, Porirua",26/05/2016,$995K,$940K - $1.05M,https://www.homes.co.nz/address/porirua/whitby/57a-albatross-close/PYBew
"9 Voyager Way, Whitby, Porirua",1/06/2017,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/9-voyager-way/eZN5Q
"5 Young Nicks Lane, Whitby, Porirua",7/02/2012,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/5-young-nicks-lane/xZx8G
"20 Molyneux Close, Whitby, Porirua",28/08/2006,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/20-molyneux-close/DYrQn
